Date,Time,Objects,Vehicles,Density
31-05-2026,10:36:30,1,0,LOW
31-05-2026,10:36:31,1,0,LOW
31-05-2026,10:36:31,1,0,LOW
31-05-2026,10:36:31,1,0,LOW
31-05-2026,10:36:32,1,0,LOW
31-05-2026,10:36:32,1,0,LOW
31-05-2026,10:36:32,1,0,LOW
31-05-2026,10:36:32,1,0,LOW
31-05-2026,10:36:33,1,0,LOW
31-05-2026,10:36:33,1,0,LOW
31-05-2026,10:36:33,1,0,LOW
31-05-2026,10:36:34,1,0,LOW
31-05-2026,10:36:34,1,0,LOW
31-05-2026,10:36:34,1,0,LOW
31-05-2026,10:36:35,1,0,LOW
31-05-2026,10:36:35,1,0,LOW
31-05-2026,10:36:35,1,0,LOW
31-05-2026,10:36:36,1,0,LOW
31-05-2026,10:36:36,1,0,LOW
31-05-2026,10:36:36,1,0,LOW
31-05-2026,10:36:37,1,0,LOW
31-05-2026,10:36:37,1,0,LOW
31-05-2026,10:36:37,1,0,LOW
31-05-2026,10:36:37,1,0,LOW
31-05-2026,10:36:38,1,0,LOW
31-05-2026,10:36:38,1,0,LOW
31-05-2026,10:36:38,1,0,LOW
31-05-2026,10:36:39,1,0,LOW
31-05-2026,10:36:39,1,0,LOW
31-05-2026,10:36:39,1,0,LOW
31-05-2026,10:36:40,1,0,LOW
31-05-2026,10:36:40,1,0,LOW
31-05-2026,10:36:40,1,0,LOW
31-05-2026,10:36:41,1,0,LOW
31-05-2026,10:36:41,1,0,LOW
31-05-2026,10:36:41,1,0,LOW
31-05-2026,10:36:41,1,0,LOW
31-05-2026,10:36:42,1,0,LOW
31-05-2026,10:36:42,1,0,LOW
31-05-2026,10:36:42,1,0,LOW
31-05-2026,10:36:43,1,0,LOW
31-05-2026,10:36:43,1,0,LOW
31-05-2026,10:36:43,1,0,LOW
31-05-2026,10:36:44,1,0,LOW
31-05-2026,10:36:44,1,0,LOW
31-05-2026,10:36:44,1,0,LOW
31-05-2026,10:36:45,1,0,LOW
31-05-2026,10:36:45,1,0,LOW
31-05-2026,10:36:45,1,0,LOW
31-05-2026,10:36:46,1,0,LOW
31-05-2026,10:36:46,1,0,LOW
31-05-2026,10:36:46,1,0,LOW
31-05-2026,10:36:46,1,0,LOW
31-05-2026,10:36:47,1,0,LOW
31-05-2026,10:36:47,1,0,LOW
31-05-2026,10:36:47,1,0,LOW
31-05-2026,10:36:48,1,0,LOW
31-05-2026,10:36:48,1,0,LOW
31-05-2026,10:36:48,1,0,LOW
31-05-2026,10:36:49,1,0,LOW
31-05-2026,10:36:49,1,0,LOW
31-05-2026,10:36:49,1,0,LOW
31-05-2026,10:36:50,1,0,LOW
31-05-2026,10:36:50,1,0,LOW
31-05-2026,10:36:50,1,0,LOW
31-05-2026,10:36:51,1,0,LOW
31-05-2026,10:36:51,1,0,LOW
31-05-2026,10:36:51,1,0,LOW
31-05-2026,10:36:51,1,0,LOW
31-05-2026,10:36:52,1,0,LOW
31-05-2026,10:36:52,1,0,LOW
31-05-2026,10:36:52,1,0,LOW
31-05-2026,10:36:53,1,0,LOW
31-05-2026,10:36:53,1,0,LOW
31-05-2026,10:36:53,1,0,LOW
31-05-2026,10:36:54,1,0,LOW
31-05-2026,10:36:54,1,0,LOW
31-05-2026,10:36:54,1,0,LOW
31-05-2026,10:36:54,1,0,LOW
31-05-2026,10:36:55,1,0,LOW
31-05-2026,10:36:55,1,0,LOW
31-05-2026,10:36:55,1,0,LOW
31-05-2026,10:36:56,1,0,LOW
31-05-2026,10:36:56,2,0,LOW
31-05-2026,10:36:56,2,0,LOW
31-05-2026,10:36:57,1,0,LOW
31-05-2026,10:36:57,2,0,LOW
31-05-2026,10:36:57,2,0,LOW
31-05-2026,10:36:58,2,0,LOW
31-05-2026,10:36:58,2,0,LOW
31-05-2026,10:36:58,2,0,LOW
31-05-2026,10:36:58,2,0,LOW
31-05-2026,10:36:59,2,0,LOW
31-05-2026,10:36:59,1,0,LOW
31-05-2026,10:36:59,2,0,LOW
31-05-2026,10:37:00,2,0,LOW
31-05-2026,10:37:00,2,0,LOW
31-05-2026,10:37:00,2,0,LOW
31-05-2026,10:37:01,2,0,LOW
31-05-2026,10:37:01,2,0,LOW
31-05-2026,10:37:01,2,0,LOW
31-05-2026,10:37:02,2,0,LOW
31-05-2026,10:37:02,1,0,LOW
31-05-2026,10:37:02,1,0,LOW
31-05-2026,10:37:03,1,0,LOW
31-05-2026,10:37:03,1,0,LOW
31-05-2026,10:37:03,1,0,LOW
31-05-2026,10:37:03,1,0,LOW
31-05-2026,10:37:04,1,0,LOW
31-05-2026,10:37:04,1,0,LOW
31-05-2026,10:37:04,1,0,LOW
31-05-2026,10:37:05,1,0,LOW
31-05-2026,10:37:05,1,0,LOW
31-05-2026,10:37:05,1,0,LOW
31-05-2026,10:37:06,1,0,LOW
31-05-2026,10:37:06,1,0,LOW
31-05-2026,10:37:06,1,0,LOW
31-05-2026,10:37:07,1,0,LOW
31-05-2026,10:37:07,1,0,LOW
31-05-2026,10:37:07,1,0,LOW
31-05-2026,10:37:08,2,0,LOW
31-05-2026,10:37:08,2,0,LOW
31-05-2026,10:37:08,2,0,LOW
31-05-2026,10:37:08,2,0,LOW
31-05-2026,10:37:09,2,0,LOW
31-05-2026,10:37:09,2,0,LOW
31-05-2026,10:37:09,2,0,LOW
31-05-2026,10:37:10,2,0,LOW
31-05-2026,10:37:10,2,0,LOW
31-05-2026,10:37:10,2,0,LOW
31-05-2026,10:37:11,2,0,LOW
31-05-2026,10:37:11,2,0,LOW
31-05-2026,10:37:11,2,0,LOW
31-05-2026,10:37:12,2,0,LOW
31-05-2026,10:37:12,2,0,LOW
31-05-2026,10:37:12,2,0,LOW
31-05-2026,10:37:13,1,0,LOW
31-05-2026,10:37:13,1,0,LOW
31-05-2026,10:37:13,1,0,LOW
31-05-2026,10:37:13,1,0,LOW
31-05-2026,10:37:14,1,0,LOW
31-05-2026,10:37:14,1,0,LOW
31-05-2026,10:37:14,1,0,LOW
31-05-2026,10:37:15,1,0,LOW
31-05-2026,10:37:15,1,0,LOW
31-05-2026,10:37:15,1,0,LOW
31-05-2026,10:37:16,1,0,LOW
31-05-2026,10:37:16,1,0,LOW
31-05-2026,10:37:16,1,0,LOW
31-05-2026,10:37:17,1,0,LOW
31-05-2026,10:37:17,1,0,LOW
31-05-2026,10:37:17,1,0,LOW
31-05-2026,10:37:17,1,0,LOW
31-05-2026,10:37:18,1,0,LOW
31-05-2026,10:37:18,1,0,LOW
31-05-2026,10:37:18,1,0,LOW
31-05-2026,10:37:19,1,0,LOW
31-05-2026,10:37:19,1,0,LOW
31-05-2026,10:37:19,1,0,LOW
31-05-2026,10:37:20,1,0,LOW
31-05-2026,10:37:20,1,0,LOW
31-05-2026,10:37:20,1,0,LOW
31-05-2026,10:37:21,1,0,LOW
31-05-2026,10:37:21,1,0,LOW
31-05-2026,10:37:21,1,0,LOW
31-05-2026,10:37:21,1,0,LOW
31-05-2026,10:37:22,1,0,LOW
31-05-2026,10:37:22,1,0,LOW
31-05-2026,10:37:22,1,0,LOW
31-05-2026,10:37:23,1,0,LOW
31-05-2026,10:37:23,1,0,LOW
31-05-2026,10:37:23,1,0,LOW
31-05-2026,10:37:24,1,0,LOW
31-05-2026,10:37:24,1,0,LOW
31-05-2026,10:37:24,1,0,LOW
31-05-2026,10:37:25,1,0,LOW
31-05-2026,10:37:25,1,0,LOW
31-05-2026,10:37:25,1,0,LOW
31-05-2026,10:37:26,1,0,LOW
31-05-2026,10:37:26,1,0,LOW
31-05-2026,10:37:26,1,0,LOW
31-05-2026,10:37:26,1,0,LOW
31-05-2026,10:37:27,1,0,LOW
31-05-2026,10:37:27,1,0,LOW
31-05-2026,10:37:27,1,0,LOW
31-05-2026,10:37:28,1,0,LOW
31-05-2026,10:37:28,1,0,LOW
31-05-2026,10:37:28,1,0,LOW
31-05-2026,10:37:29,1,0,LOW
31-05-2026,10:37:29,1,0,LOW
31-05-2026,10:37:29,1,0,LOW
31-05-2026,10:37:30,1,0,LOW
31-05-2026,10:37:30,1,0,LOW
31-05-2026,10:37:30,1,0,LOW
31-05-2026,10:37:30,1,0,LOW
31-05-2026,10:37:31,1,0,LOW
31-05-2026,10:37:31,1,0,LOW
31-05-2026,10:37:31,1,0,LOW
31-05-2026,10:37:32,1,0,LOW
31-05-2026,10:37:32,1,0,LOW
31-05-2026,10:37:32,1,0,LOW
31-05-2026,10:37:33,1,0,LOW
31-05-2026,10:37:33,2,0,LOW
31-05-2026,10:37:33,2,0,LOW
31-05-2026,10:37:34,2,0,LOW
31-05-2026,10:37:34,2,0,LOW
31-05-2026,10:37:34,2,0,LOW
31-05-2026,10:37:35,1,0,LOW
31-05-2026,10:37:35,1,0,LOW
31-05-2026,10:37:35,2,0,LOW
31-05-2026,10:37:36,3,2,LOW
31-05-2026,10:37:36,3,2,LOW
31-05-2026,10:37:36,1,1,LOW
31-05-2026,10:37:36,4,3,LOW
31-05-2026,10:37:37,3,2,LOW
31-05-2026,10:37:37,4,3,LOW
31-05-2026,10:37:37,4,3,LOW
31-05-2026,10:37:38,2,2,LOW
31-05-2026,10:37:38,2,2,LOW
31-05-2026,10:37:38,5,4,LOW
31-05-2026,10:37:39,4,3,LOW
31-05-2026,10:37:39,6,4,LOW
31-05-2026,10:37:39,7,5,MEDIUM
31-05-2026,10:37:40,5,3,LOW
31-05-2026,10:37:40,4,3,LOW
31-05-2026,10:37:40,3,3,LOW
31-05-2026,10:37:41,5,3,LOW
31-05-2026,10:37:41,8,6,MEDIUM
31-05-2026,10:37:41,7,4,LOW
31-05-2026,10:37:41,8,5,MEDIUM
31-05-2026,10:37:42,9,6,MEDIUM
31-05-2026,10:37:42,6,3,LOW
31-05-2026,10:37:42,7,5,MEDIUM
31-05-2026,10:37:43,5,4,LOW
31-05-2026,10:37:43,8,5,MEDIUM
31-05-2026,10:37:43,8,5,MEDIUM
31-05-2026,10:37:44,8,6,MEDIUM
31-05-2026,10:37:44,8,6,MEDIUM
31-05-2026,10:37:44,10,7,MEDIUM
31-05-2026,10:37:45,9,6,MEDIUM
31-05-2026,10:37:45,8,6,MEDIUM
31-05-2026,10:37:45,8,6,MEDIUM
31-05-2026,10:37:46,8,6,MEDIUM
31-05-2026,10:37:46,7,5,MEDIUM
31-05-2026,10:37:46,7,5,MEDIUM
31-05-2026,10:37:46,7,5,MEDIUM
31-05-2026,10:37:47,8,6,MEDIUM
31-05-2026,10:37:47,8,6,MEDIUM
31-05-2026,10:37:47,7,6,MEDIUM
31-05-2026,10:37:48,7,5,MEDIUM
31-05-2026,10:37:48,7,5,MEDIUM
31-05-2026,10:37:48,7,5,MEDIUM
31-05-2026,10:37:49,5,4,LOW
31-05-2026,10:37:49,4,3,LOW
31-05-2026,10:37:49,6,4,LOW
31-05-2026,10:37:50,2,2,LOW
31-05-2026,10:37:50,4,3,LOW
31-05-2026,10:37:50,5,4,LOW
31-05-2026,10:37:51,6,5,MEDIUM
31-05-2026,10:37:51,6,4,LOW
31-05-2026,10:37:51,5,3,LOW
31-05-2026,10:37:52,7,4,LOW
31-05-2026,10:37:52,5,3,LOW
31-05-2026,10:37:52,6,4,LOW
31-05-2026,10:37:53,4,3,LOW
31-05-2026,10:37:53,7,4,LOW
31-05-2026,10:37:53,8,6,MEDIUM
31-05-2026,10:37:53,7,5,MEDIUM
31-05-2026,10:37:54,10,7,MEDIUM
31-05-2026,10:37:54,9,6,MEDIUM
31-05-2026,10:37:54,9,7,MEDIUM
31-05-2026,10:37:55,10,7,MEDIUM
31-05-2026,10:37:55,6,4,LOW
31-05-2026,10:37:55,5,4,LOW
31-05-2026,10:37:56,9,5,MEDIUM
31-05-2026,10:37:56,9,6,MEDIUM
31-05-2026,10:37:56,7,5,MEDIUM
31-05-2026,10:37:57,7,5,MEDIUM
31-05-2026,10:37:57,8,5,MEDIUM
31-05-2026,10:37:57,8,6,MEDIUM
31-05-2026,10:37:58,6,4,LOW
31-05-2026,10:37:58,9,7,MEDIUM
31-05-2026,10:37:58,5,4,LOW
31-05-2026,10:37:59,7,4,LOW
31-05-2026,10:37:59,8,6,MEDIUM
31-05-2026,10:37:59,8,6,MEDIUM
31-05-2026,10:38:00,9,6,MEDIUM
31-05-2026,10:38:00,9,6,MEDIUM
31-05-2026,10:38:00,8,5,MEDIUM
31-05-2026,10:38:01,7,4,LOW
31-05-2026,10:38:01,10,7,MEDIUM
31-05-2026,10:38:01,7,5,MEDIUM
31-05-2026,10:38:02,6,4,LOW
31-05-2026,10:38:02,8,6,MEDIUM
31-05-2026,10:38:02,8,6,MEDIUM
31-05-2026,10:38:02,7,5,MEDIUM
31-05-2026,10:38:03,8,6,MEDIUM
31-05-2026,10:38:03,8,5,MEDIUM
31-05-2026,10:38:03,6,4,LOW
31-05-2026,10:38:04,8,6,MEDIUM
31-05-2026,10:38:04,7,5,MEDIUM
31-05-2026,10:38:04,5,3,LOW
31-05-2026,10:38:05,4,3,LOW
31-05-2026,10:38:05,5,3,LOW
31-05-2026,10:38:05,7,4,LOW
31-05-2026,10:38:06,6,4,LOW
31-05-2026,10:38:06,1,0,LOW
31-05-2026,10:38:06,0,0,LOW
31-05-2026,10:38:07,1,0,LOW
31-05-2026,10:38:07,1,0,LOW
31-05-2026,10:38:07,1,0,LOW
31-05-2026,10:38:08,1,0,LOW
31-05-2026,10:38:08,1,0,LOW
31-05-2026,10:38:08,1,0,LOW
31-05-2026,10:38:08,1,0,LOW
31-05-2026,10:38:09,1,0,LOW
31-05-2026,10:38:09,2,0,LOW
31-05-2026,10:38:09,0,0,LOW
31-05-2026,10:38:10,1,0,LOW
31-05-2026,10:38:10,1,0,LOW
31-05-2026,10:38:10,1,1,LOW
31-05-2026,10:38:11,4,4,LOW
31-05-2026,10:38:11,8,8,MEDIUM
31-05-2026,10:38:11,0,0,LOW
31-05-2026,10:38:12,0,0,LOW
31-05-2026,10:38:12,0,0,LOW
31-05-2026,10:38:12,5,5,MEDIUM
31-05-2026,10:38:13,8,8,MEDIUM
31-05-2026,10:38:13,8,8,MEDIUM
31-05-2026,10:38:13,8,8,MEDIUM
31-05-2026,10:38:14,12,12,HIGH
31-05-2026,10:38:14,11,11,HIGH
31-05-2026,10:38:14,16,16,HIGH
31-05-2026,10:38:15,14,14,HIGH
31-05-2026,10:38:15,13,13,HIGH
31-05-2026,10:38:15,16,16,HIGH
31-05-2026,10:38:16,19,19,HIGH
31-05-2026,10:38:16,14,14,HIGH
31-05-2026,10:38:16,19,19,HIGH
31-05-2026,10:38:17,17,17,HIGH
31-05-2026,10:38:17,12,12,HIGH
31-05-2026,10:38:18,15,15,HIGH
31-05-2026,10:38:18,15,15,HIGH
31-05-2026,10:38:18,15,15,HIGH
31-05-2026,10:38:19,16,16,HIGH
31-05-2026,10:38:19,14,14,HIGH
31-05-2026,10:38:19,12,12,HIGH
31-05-2026,10:38:20,15,15,HIGH
31-05-2026,10:38:20,17,17,HIGH
31-05-2026,10:38:20,18,18,HIGH
31-05-2026,10:38:21,15,15,HIGH
31-05-2026,10:38:21,13,13,HIGH
31-05-2026,10:38:21,12,12,HIGH
31-05-2026,10:38:22,16,16,HIGH
31-05-2026,10:38:22,15,15,HIGH
31-05-2026,10:38:22,10,10,HIGH
31-05-2026,10:38:23,17,17,HIGH
31-05-2026,10:38:23,14,14,HIGH
31-05-2026,10:38:23,11,11,HIGH
31-05-2026,10:38:24,18,18,HIGH
31-05-2026,10:38:24,12,12,HIGH
31-05-2026,10:38:24,7,7,MEDIUM
31-05-2026,10:38:25,14,14,HIGH
31-05-2026,10:38:25,6,6,MEDIUM
31-05-2026,10:38:25,7,7,MEDIUM
31-05-2026,10:38:26,11,11,HIGH
31-05-2026,10:38:26,12,12,HIGH
31-05-2026,10:38:26,6,6,MEDIUM
31-05-2026,10:38:27,8,8,MEDIUM
31-05-2026,10:38:27,8,8,MEDIUM
31-05-2026,10:38:27,8,8,MEDIUM
31-05-2026,10:38:27,10,10,HIGH
31-05-2026,10:38:28,5,5,MEDIUM
31-05-2026,10:38:28,14,14,HIGH
31-05-2026,10:38:28,16,16,HIGH
31-05-2026,10:38:29,14,14,HIGH
31-05-2026,10:38:29,16,16,HIGH
31-05-2026,10:38:29,13,13,HIGH
31-05-2026,10:38:30,8,8,MEDIUM
31-05-2026,10:38:30,6,6,MEDIUM
31-05-2026,10:38:30,6,6,MEDIUM
31-05-2026,10:38:31,4,4,LOW
31-05-2026,10:38:31,4,4,LOW
31-05-2026,10:38:31,0,0,LOW
31-05-2026,10:38:32,3,3,LOW
31-05-2026,10:38:32,1,1,LOW
31-05-2026,10:38:32,1,1,LOW
31-05-2026,10:38:33,1,1,LOW
31-05-2026,10:38:33,1,1,LOW
31-05-2026,10:38:33,0,0,LOW
31-05-2026,10:38:34,2,2,LOW
31-05-2026,10:38:34,2,2,LOW
31-05-2026,10:38:34,0,0,LOW
31-05-2026,10:38:35,1,1,LOW
31-05-2026,10:38:35,0,0,LOW
31-05-2026,10:38:35,0,0,LOW
31-05-2026,10:38:36,0,0,LOW
31-05-2026,10:38:36,2,2,LOW
31-05-2026,10:38:36,2,2,LOW
31-05-2026,10:38:37,1,1,LOW
31-05-2026,10:38:37,2,2,LOW
31-05-2026,10:38:37,2,2,LOW
31-05-2026,10:38:38,0,0,LOW
31-05-2026,10:38:38,0,0,LOW
31-05-2026,10:38:38,0,0,LOW
31-05-2026,10:38:39,1,0,LOW
31-05-2026,10:38:39,1,0,LOW
31-05-2026,10:38:39,1,0,LOW
31-05-2026,10:38:39,1,0,LOW
31-05-2026,10:38:40,0,0,LOW
31-05-2026,10:38:40,0,0,LOW
31-05-2026,10:38:40,1,0,LOW
31-05-2026,10:38:41,0,0,LOW
31-05-2026,10:38:41,1,0,LOW
31-05-2026,10:38:41,0,0,LOW
31-05-2026,10:38:42,0,0,LOW
31-05-2026,10:38:42,0,0,LOW
31-05-2026,10:38:42,1,0,LOW
31-05-2026,10:38:43,1,0,LOW
31-05-2026,10:38:43,1,0,LOW
31-05-2026,10:38:43,1,0,LOW
31-05-2026,10:38:44,0,0,LOW
31-05-2026,10:38:44,1,0,LOW
31-05-2026,10:38:44,0,0,LOW
31-05-2026,10:38:45,0,0,LOW
31-05-2026,10:38:45,1,0,LOW
31-05-2026,10:38:45,1,0,LOW
31-05-2026,10:38:46,3,0,LOW
31-05-2026,10:38:46,1,0,LOW
31-05-2026,10:38:46,0,0,LOW
31-05-2026,10:38:47,0,0,LOW
31-05-2026,10:38:47,0,0,LOW
31-05-2026,10:38:47,17,17,HIGH
31-05-2026,10:38:48,16,16,HIGH
31-05-2026,10:38:48,17,17,HIGH
31-05-2026,10:38:48,16,16,HIGH
31-05-2026,10:38:49,16,16,HIGH
31-05-2026,10:38:49,18,18,HIGH
31-05-2026,10:38:49,11,11,HIGH
31-05-2026,10:38:50,17,17,HIGH
31-05-2026,10:38:50,13,13,HIGH
31-05-2026,10:38:50,15,15,HIGH
31-05-2026,10:38:50,14,14,HIGH
31-05-2026,10:38:51,17,17,HIGH
31-05-2026,10:38:51,17,17,HIGH
31-05-2026,10:38:51,18,18,HIGH
31-05-2026,10:38:52,16,16,HIGH
31-05-2026,10:38:52,14,14,HIGH
31-05-2026,10:38:52,15,15,HIGH
31-05-2026,10:38:53,15,15,HIGH
31-05-2026,10:38:53,16,16,HIGH
31-05-2026,10:38:53,15,15,HIGH
31-05-2026,10:38:54,19,19,HIGH
31-05-2026,10:38:54,14,14,HIGH
31-05-2026,10:38:54,18,18,HIGH
31-05-2026,10:38:55,1,1,LOW
31-05-2026,10:38:55,12,12,HIGH
31-05-2026,10:38:55,17,17,HIGH
31-05-2026,10:38:56,10,10,HIGH
31-05-2026,10:38:56,11,11,HIGH
31-05-2026,10:38:56,10,10,HIGH
31-05-2026,10:38:57,9,9,MEDIUM
31-05-2026,10:38:57,4,4,LOW
31-05-2026,10:38:57,3,3,LOW
31-05-2026,10:38:58,4,4,LOW
31-05-2026,10:38:58,4,4,LOW
31-05-2026,10:38:58,13,13,HIGH
31-05-2026,10:38:59,1,1,LOW
31-05-2026,10:38:59,11,11,HIGH
31-05-2026,10:38:59,12,12,HIGH
31-05-2026,10:39:00,5,5,MEDIUM
31-05-2026,10:39:00,6,6,MEDIUM
31-05-2026,10:39:00,12,12,HIGH
31-05-2026,10:39:01,13,13,HIGH
31-05-2026,10:39:01,16,16,HIGH
31-05-2026,10:39:01,15,15,HIGH
31-05-2026,10:39:02,19,19,HIGH
31-05-2026,10:39:02,16,16,HIGH
31-05-2026,10:39:02,17,17,HIGH
31-05-2026,10:39:03,13,13,HIGH
31-05-2026,10:39:03,15,15,HIGH
31-05-2026,10:39:03,13,13,HIGH
31-05-2026,10:39:04,4,4,LOW
31-05-2026,10:39:04,11,11,HIGH
31-05-2026,10:39:04,14,14,HIGH
31-05-2026,10:39:04,11,11,HIGH
31-05-2026,10:39:05,13,13,HIGH
31-05-2026,10:39:05,13,13,HIGH
31-05-2026,10:39:05,15,15,HIGH
31-05-2026,10:39:06,13,13,HIGH
31-05-2026,10:39:06,16,16,HIGH
31-05-2026,10:39:06,14,14,HIGH
31-05-2026,10:39:07,11,11,HIGH
31-05-2026,10:39:07,15,15,HIGH
31-05-2026,10:39:07,12,12,HIGH
31-05-2026,10:39:08,13,13,HIGH
31-05-2026,10:39:08,12,12,HIGH
31-05-2026,10:39:08,13,13,HIGH
31-05-2026,10:39:09,11,11,HIGH
31-05-2026,10:39:09,11,11,HIGH
31-05-2026,10:39:09,14,14,HIGH
31-05-2026,10:39:10,16,16,HIGH
31-05-2026,10:39:10,12,12,HIGH
31-05-2026,10:39:10,15,15,HIGH
31-05-2026,10:39:11,13,13,HIGH
31-05-2026,10:39:11,14,14,HIGH
31-05-2026,10:39:11,9,9,MEDIUM
31-05-2026,10:39:12,10,10,HIGH
31-05-2026,10:39:12,9,9,MEDIUM
31-05-2026,10:39:12,6,6,MEDIUM
31-05-2026,10:39:13,2,2,LOW
31-05-2026,10:39:13,6,6,MEDIUM
31-05-2026,10:39:13,0,0,LOW
31-05-2026,10:39:14,0,0,LOW
31-05-2026,10:39:14,0,0,LOW
31-05-2026,10:39:14,0,0,LOW
31-05-2026,10:39:15,0,0,LOW
31-05-2026,10:39:15,0,0,LOW
31-05-2026,10:39:15,0,0,LOW
31-05-2026,10:39:15,0,0,LOW
